"","logFC","logCPM","LR","PValue","FDR"
"YEL069C_mRNA",8.88027044933926,7.39455715670556,522.828008871901,1.02629991001225e-115,5.92790828023077e-112
"YCR105W_mRNA",7.27906628554127,7.96720243812992,498.346820589544,2.17605539237552e-110,6.28444797318051e-107
"YGR087C_mRNA",-4.79094530162837,7.70007429963819,488.617491441924,2.8485974990615e-108,5.48449971819308e-105
"YGR296W_mRNA",-10.532284321298,4.63944127347114,423.84703832761,3.54896611004895e-94,5.12470706291069e-91
"YKR097W_mRNA",5.24793714541218,7.21145060646311,414.447418624129,3.94502924692816e-92,4.55729778605141e-89
"YHR094C_mRNA",-4.11287024601314,8.05264074209283,357.44837175099,1.01204328814574e-79,9.74260338721634e-77
"YGR088W_mRNA",-4.85029130335938,8.15216598630583,347.887285345573,1.22241051739614e-77,1.00866330692573e-74
"YNR073C_mRNA",7.14683635528751,9.58432302796219,342.121189003825,2.2025082296439e-76,1.5902109418029e-73
"YNR072W_mRNA",4.93753091171968,8.47458541249874,321.314312210356,7.49233851001241e-72,4.80841635931463e-69
"YGR201C_mRNA",-3.78505799212754,6.0152547147316,283.959162502557,1.03002377436589e-63,5.94941732073738e-61
"YNL141W_mRNA",-3.35276497432428,6.37040841204236,278.784908061351,1.38161723992511e-62,7.25474652527948e-60
"YPL095C_mRNA",-3.77292499374067,7.28808963639335,277.491539579314,2.64388014909619e-62,1.2725876450983e-59
"YDR545W_mRNA",-6.11259670072677,4.39935696783314,267.547459717208,3.88542559676767e-60,1.72632448053308e-57
"YNR071C_mRNA",5.82917888716825,8.79699368786029,262.868129964102,4.06766543589387e-59,1.67820253983736e-56
"YDL243C_mRNA",4.37727964476636,8.02054338645373,248.334488293697,5.99157518326858e-56,2.30715588390395e-53
"YDL039C_mRNA",4.43536742055644,5.104314846744,245.764894747183,2.17651583783553e-55,7.85722217458628e-53
"YOR273C_mRNA",-3.22806812014085,7.41890288774108,243.466262254272,6.90124924463714e-55,2.34480091982495e-52
"YOR386W_mRNA",-5.66014267683232,4.16453514041099,238.774994169017,7.27468621359879e-54,2.33436597609703e-51
"YLR004C_mRNA",-3.30038888914492,5.36234469823137,234.81956556784,5.30056230910295e-53,1.6113709419673e-50
"YPR002W_mRNA",4.04355101980004,5.02438346244029,230.016088202094,5.91335588351454e-52,1.707777179159e-49
"YLR377C_mRNA",4.39566150427759,7.36289482975968,228.185392425244,1.48280797586161e-51,4.07842803265556e-49
"YOR384W_mRNA",-4.83211688766808,3.5491054696327,218.091035947018,2.35931214621107e-49,6.19426679841597e-47
"YDL210W_mRNA",-3.24195430990611,5.60734271998692,213.572459004967,2.28290067329801e-48,5.73305838650838e-46
"YOR047C_mRNA",-2.90268166996894,4.95155233186212,207.278372171739,5.39095748106662e-47,1.29742376711003e-44
"YNL036W_mRNA",3.41947792317143,7.78311130545511,201.584362784773,9.42095924017711e-46,2.17661842285052e-43
"YKR009C_mRNA",-2.72631686186237,5.67454249196051,191.280503489686,1.67043509408512e-43,3.71093580901371e-41
"YMR319C_mRNA",-3.28159706707629,5.96315225240276,187.970674496082,8.8166008374409e-43,1.88609949766884e-40
"YEL070W_mRNA",6.92488017798553,6.9725770423174,187.460868626227,1.13916788292721e-42,2.34994060420985e-40
"YMR145C_mRNA",2.79205532060558,7.37071382819019,180.213165903902,4.35389249672315e-41,8.67175277968032e-39
"YJR095W_mRNA",3.76267718389868,5.27552470936298,179.7310104487,5.54819716616958e-41,1.06821289439318e-38
"YPR036W-A_mRNA",3.88014431538288,9.0760546380318,176.740424778202,2.49547422930232e-40,4.64963198337102e-38
"YOL128C_mRNA",-3.10194427785817,6.28962105067607,176.005657331547,3.61077533816547e-40,6.51744948538867e-38
"YBL049W_mRNA",-2.63630344968127,6.80156213755278,170.525851966905,5.67957954775975e-39,9.940985293291e-37
"YDR089W_mRNA",-2.45230819761758,5.78513626036132,169.940953901785,7.62189141319241e-39,1.29482484713527e-36
"YDR536W_mRNA",3.14762660605361,6.66631570722649,169.081895879733,1.1740664854794e-38,1.93754514860829e-36
"YJL212C_mRNA",-2.98211514970907,6.64043088427745,165.356281176417,7.64683355962713e-38,1.22689196223351e-35
"YGL117W_mRNA",4.17450001556765,6.37586745463354,164.247284484206,1.33579938840485e-37,2.08529115335849e-35
"YIL045W_mRNA",-3.18217477319154,6.97795865829709,163.375310028813,2.07123928151327e-37,3.14828370790017e-35
"YIL053W_mRNA",-2.89339642456328,5.33490284671838,158.383102901482,2.55230029296214e-36,3.78002217747418e-34
"YAR027W_mRNA",5.75942505450449,3.36888449648788,153.190273943663,3.48087941734972e-35,5.026389878653e-33
"YGR067C_mRNA",3.11309802590686,5.04747379041721,152.366528166757,5.26888917642808e-35,7.42270826415819e-33
"YIL155C_mRNA",3.41102714095401,7.56221952451904,148.077582589477,4.56217514561297e-34,6.27407705739536e-32
"YHL028W_mRNA",-2.68330786237149,6.0484620622195,147.798312492013,5.25072462443529e-34,6.9071771260228e-32
"YOR247W_mRNA",2.89625100519378,5.8257216209062,147.79416402773,5.26170002674867e-34,6.9071771260228e-32
"YIR019C_mRNA",3.06748798936325,11.9237104571137,147.17994464494,7.16794373007834e-34,9.20045399665166e-32
"YFL068W_mRNA",-2.56829855075185,4.94985342711242,146.181662043422,1.18475151647051e-33,1.48763581720298e-31
"YDR406W_mRNA",-2.59548142288934,8.00425724486084,145.811025205666,1.42775602142628e-33,1.75462101696983e-31
"YLR446W_mRNA",-2.6344077318198,4.83697047438197,145.694885520371,1.5137151042192e-33,1.8215038420771e-31
"YJL052W_mRNA",-2.78958870760146,12.3891381724707,145.562252826141,1.61822948448843e-33,1.90752928620513e-31
"YHR052W-A_mRNA",5.68962346093876,7.99335943019929,144.841707297049,2.32577551591908e-33,2.68673587598972e-31
"YML128C_mRNA",-2.09612176337264,7.6506466364692,144.304912031767,3.04738186746107e-33,3.45130934636376e-31
"YBR072W_mRNA",3.94656588958033,9.69812411258347,143.609020791641,4.3258687367075e-33,4.80504188908126e-31
"YKR033C_mRNA",-2.60543539172423,4.18276803034026,141.321146220396,1.36873366443902e-32,1.49166144260374e-30
"YBL048W_mRNA",-2.69320009406315,6.23349215557972,136.554542830067,1.50910904332327e-31,1.6141877470806e-29
"YDR345C_mRNA",-2.42766204877528,9.82509276491283,134.20472017274,4.92825958239489e-31,5.17556860871143e-29
"YOR092W_mRNA",-2.28199136402717,6.98523485388217,131.919230207742,1.5583219546024e-30,1.60729778746134e-28
"YGR052W_mRNA",-3.35941363594515,4.39386211304893,131.810927248756,1.64569980193408e-30,1.66764246595987e-28
"YKR034W_mRNA",-2.32381617623146,6.7892818138762,131.686966366173,1.75174022030192e-30,1.74449164007998e-28
"YMR118C_mRNA",-2.46375810644213,5.72529134076072,129.863344629194,4.38982897306475e-30,4.29756816074949e-28
"YKL165C_mRNA",2.65206111701826,5.69556354635072,128.683807274833,7.95303131166761e-30,7.65611814269868e-28
"YJL158C_mRNA",2.51862992708435,6.549394528841,126.942503537505,1.91234319529903e-29,1.81076955672905e-27
"YPL262W_mRNA",2.42588816404193,7.87760116813837,125.386613898278,4.18851483166514e-29,3.90207446253191e-27
"YJL034W_mRNA",2.22127685283796,9.47464177939658,124.193068079865,7.64328619042928e-29,7.0075588945904e-27
"YMR271C_mRNA",-2.29482935432137,5.6520650228376,123.540557463086,1.06193304524164e-28,9.58394573330581e-27
"YHR055C_mRNA",5.33668613103163,8.10905453150473,122.43474619783,1.8541416279135e-28,1.64761877581975e-26
"YOR161C_mRNA",-2.58204321655333,5.55964591413816,121.349263273746,3.20446694260679e-28,2.80439410007528e-26
"YHR092C_mRNA",-2.4069374860518,6.47931893257446,120.294128644166,5.45433188004748e-28,4.70212252823198e-26
"YFR015C_mRNA",2.73771860684297,6.27098500179101,117.696225123753,2.02084756998468e-27,1.71653170062228e-25
"YBR299W_mRNA",4.88971162925071,3.74416089260899,117.604465214095,2.11653553875917e-27,1.77175496693811e-25
"YNR034W-A_mRNA",4.9909081674479,11.0867236100177,117.556598278412,2.16823672019567e-27,1.78910504226431e-25
"YAL012W_mRNA",2.62464854152651,5.241340027291,116.834240807508,3.12090923307365e-27,2.53892559580752e-25
"YNL030W_mRNA",2.1582236418881,8.00721171839429,115.920082362581,4.94841054035286e-27,3.96972490014974e-25
"YGR049W_mRNA",-2.15597295443088,4.3513989546948,114.243023406577,1.15277936759206e-26,9.12116935234486e-25
"YPL111W_mRNA",2.39358414587637,5.95688638751306,113.796184260312,1.44415153071588e-26,1.12721881640742e-24
"YCL025C_mRNA",3.54307348017748,8.20237802054645,112.735215454161,2.46603273428196e-26,1.89917400976168e-24
"YEL077C_mRNA",-5.80664431312342,2.54466703427253,111.242541332483,5.23568764112498e-26,3.97912260725498e-24
"YPL201C_mRNA",3.78994908735692,4.79255906413397,106.165985935543,6.78106413385615e-25,5.08667875807183e-23
"YLR257W_mRNA",-1.83978385521856,8.0680863924268,104.671596468861,1.44152727748532e-24,1.06746943009682e-22
"YHR140W_mRNA",-2.10660822065017,4.87485365088554,104.162456893708,1.86389122057215e-24,1.36276401139554e-22
"YJR138W_mRNA",-1.7607607585807,6.82687106870709,104.083774907803,1.93939922900853e-24,1.40024624334416e-22
"YMR173W-A_mRNA",-1.81806423731573,8.47888191069169,103.895860058362,2.13234561888606e-24,1.52054670304764e-22
"YOR248W_mRNA",3.12904105043441,5.00119925598513,103.717951027547,2.33268105894809e-24,1.64311778005904e-22
"YOR274W_mRNA",-1.90866061395292,5.42502989301517,103.044425602275,3.2771636683657e-24,2.28059004198557e-22
"YHL050C_mRNA",-2.4354756392513,6.7603587124904,102.197987014376,5.02409331786941e-24,3.45466226238259e-22
"YMR122W-A_mRNA",2.51432021555816,7.08431851667969,101.129686995128,8.61539330469439e-24,5.85441314446057e-22
"YLR164W_mRNA",-2.79760579898394,4.24554149160784,100.880864338674,9.7685722492951e-24,6.56084573394518e-22
"YLR053C_mRNA",-2.24230343668066,4.97806261815231,98.369073016249,3.4724018063976e-23,2.30535549813248e-21
"YGL055W_mRNA",-2.04867491986077,9.87192867824278,97.9153145764647,4.36663463604934e-23,2.86610018838875e-21
"YEL071W_mRNA",2.21935565787279,6.71334424098614,95.2247698719964,1.69950433130805e-22,1.10295921546464e-20
"YJR094W-A_mRNA",2.11960830643379,6.1844908160955,95.1660599911099,1.75066161442463e-22,1.12353572054629e-20
"YDR223W_mRNA",-1.9105294530248,5.24174398824946,94.8121384383103,2.09338047753832e-22,1.32872149871003e-20
"YNR067C_mRNA",2.02502608017358,6.56906562101134,93.8280156434121,3.44165826894765e-22,2.16076284363496e-20
"YGR144W_mRNA",-2.28981270241551,3.99528278174111,93.0952051998525,4.9838331566363e-22,3.09533551749799e-20
"YKL071W_mRNA",3.3440096835822,7.17214891391444,92.9402675988904,5.38966877191852e-22,3.31177944963844e-20
"YPL054W_mRNA",-1.8504662530232,4.93783776091162,92.0980049545132,8.2488487545512e-22,5.01530004276713e-20
"YOR348C_mRNA",-2.29807327654782,8.04722239005743,90.7841563311941,1.60231256245252e-21,9.64058058408931e-20
"YLR174W_mRNA",2.83773161361792,6.45514955790499,90.3316581330766,2.01404084731249e-21,1.19928865299762e-19
"YGR019W_mRNA",-1.86134949197944,5.34299848060521,90.2935367282426,2.05322226655511e-21,1.21014406241044e-19
"YGR256W_mRNA",-2.12158421006846,6.84679723862832,90.2600910556811,2.08822532585365e-21,1.21834237193239e-19
"YMR002W_mRNA",1.73399734414122,7.33480733186727,90.1237185989869,2.23723541937257e-21,1.2922271782296e-19
"YLL016W",-1.7517754392448,4.967648242167,89.4852175877674,3.08938269186251e-21,1.76675984437602e-19
"YOL126C_mRNA",-2.01300902260242,6.29172742728674,89.2271552798292,3.51984097694381e-21,1.99319622380661e-19
"YGR248W_mRNA",-2.28710726739605,6.01007007417537,88.2999671787541,5.62443868385094e-21,3.15405415902166e-19
"YDL055C_mRNA",1.68541345241352,7.52431376805345,87.0349608313819,1.06619712396965e-20,5.92149479620068e-19
"YPL106C_mRNA",1.85745991929257,9.31246453567642,86.4679218957323,1.42022392191906e-20,7.81258416476616e-19
"YIL162W_mRNA",1.75422154919108,5.05821147816594,86.2003058072277,1.62602517924147e-20,8.86030324084786e-19
"YPL187W_mRNA",2.65209756513112,3.36703503554239,86.1117660464215,1.70048060718897e-20,9.17941681039577e-19
"YGR225W_mRNA",-2.75996887418514,3.0973362636915,85.7094321296433,2.08416413939259e-20,1.11464185825293e-18
"YLR231C_mRNA",-2.4591863741135,4.30049298372052,85.5938662519395,2.20959787919158e-20,1.16953477480822e-18
"YPR202W_mRNA",-3.18167850127276,4.8053285970094,85.5780877963911,2.22729960576357e-20,1.16953477480822e-18
"YOR393W_mRNA",-2.53031255393566,4.83892017183804,85.3501121007525,2.49947818451721e-20,1.30062936880824e-18
"YBR068C_mRNA",2.07687070709154,5.91670181172044,85.0573575312983,2.89834270691958e-20,1.49471673885424e-18
"YPL171C_mRNA",2.42580076595098,7.76832248383784,84.5042861887759,3.83382800085861e-20,1.95966287902295e-18
"YLR303W_mRNA",2.38543489665832,8.82449091843042,84.233707430758,4.39611311861527e-20,2.2273639800984e-18
"YOR385W_mRNA",-2.71155416322929,3.10168381605091,84.1680406843532,4.54458005824972e-20,2.28256473186525e-18
"YLR024C_mRNA",-1.55262527376412,6.81288949386302,84.0976408099986,4.70932340901135e-20,2.34491827676289e-18
"YCR079W_mRNA",-2.00006193500522,5.15575788794723,83.7448737082279,5.62928386541903e-20,2.77903791509917e-18
"YMR250W_mRNA",-1.82970522538977,6.57756474666676,83.6876659230453,5.7945631475071e-20,2.83638955423738e-18
"YKR076W_mRNA",2.03965069291464,7.05381326724897,83.3447590726217,6.89212874935038e-20,3.32446989826782e-18
"YOR387C_mRNA",-4.8802036026322,2.28978455652959,83.3405573821828,6.90679341745392e-20,3.32446989826782e-18
"YOL055C_mRNA",-1.95907603417307,5.46591550852473,83.2047492459903,7.3979762898359e-20,3.53146372314811e-18
"YPL250C_mRNA",2.55154970985237,4.86253586841504,82.9496192876024,8.41715638196252e-20,3.98504059526357e-18
"YGR125W_mRNA",-1.52607664081147,8.63544856289945,82.8686551237429,8.76907455323141e-20,4.11790037556623e-18
"YDL223C_mRNA",-1.88586478887283,8.61786490190476,82.2530385152556,1.19733407096894e-19,5.57725934993274e-18
"YAL060W_mRNA",-2.31340264083588,6.90209167347859,82.1744767589162,1.24588381830168e-19,5.75697994760841e-18
"YAL061W_mRNA",-1.70793726097892,6.0644650681011,81.9417823872489,1.4015483638471e-19,6.42487567427052e-18
"YLR044C_mRNA",-2.09679813448241,9.03234759668024,81.7626681146482,1.53449852610293e-19,6.97894762737838e-18
"YNL289W_mRNA",3.00229329807039,3.54584680398828,81.6437001614076,1.62970471368626e-19,7.35404252050926e-18
"YMR305C_mRNA",3.78424372638014,7.05537181594853,81.5544339197616,1.70500201218503e-19,7.6341795522331e-18
"YAL007C_mRNA",1.83067039833085,4.76028007690231,80.3588551243058,3.12229342899735e-19,1.38725898814528e-17
"YJR036C_mRNA",-2.18304939112997,3.87680015567593,79.8247658907572,4.09132211032249e-19,1.80392950452082e-17
"YCR013C_mRNA",-2.11202798510701,9.76059649868586,79.8009592323819,4.14091641362308e-19,1.81196463674901e-17
"YCR012W_mRNA",-2.09749858340361,10.5852898532095,79.4102773575925,5.04629252207557e-19,2.19153275244425e-17
"YDR242W_mRNA",-1.66774246525573,5.76145250560808,78.6700138437696,7.34013192876018e-19,3.16392552391931e-17
"YOR317W_mRNA",-1.5479854724757,7.78984069757635,78.6502336982406,7.41399633340082e-19,3.17209206086838e-17
"YKL016C_mRNA",1.59226612784339,8.62896401775927,78.5108654626547,7.95594349780114e-19,3.37893600318378e-17
"YNL195C_mRNA",-1.99370414646083,6.44876709878594,78.3466662468729,8.64551367477714e-19,3.64499905003743e-17
"YER169W_mRNA",-1.6763430004094,6.40086541291393,77.9052761547577,1.08102242010199e-18,4.5246271728327e-17
"YMR320W_mRNA",-2.49045205435962,2.93204339981339,77.5650307627859,1.284237910294e-18,5.33651666896271e-17
"YCR098C_mRNA",1.77901414150523,5.72345838982788,77.2411836987359,1.51305396697292e-18,6.24242836659685e-17
"YBR294W_mRNA",2.07769633930817,5.98257366773787,77.1319282197339,1.59911176315442e-18,6.55068761984393e-17
"YOR020C_mRNA",1.66240358964354,7.61657963308841,76.3659530674379,2.35679767967943e-18,9.58652351959746e-17
"YCR032W_mRNA",-1.69062848699463,5.96240245452297,76.2696906453272,2.47452911958116e-18,9.99502111517536e-17
"YBR158W_mRNA",2.36287694727405,4.13489202189961,75.5381575404946,3.58413150354486e-18,1.43763496975521e-16
"YLR216C_mRNA",2.3594214875162,6.44990680751928,75.4041923718663,3.83574699266504e-18,1.52794997445747e-16
"YIL119C_mRNA",-2.48661245489561,7.22391925289046,75.0610548526944,4.56380416849202e-18,1.80551595049383e-16
"YLR159C-A_mRNA",3.82400624034333,12.8858483515558,74.843644563143,5.09508142228888e-18,2.00198573436331e-16
"YDL003W_mRNA",2.7283071120613,4.42167577241855,74.6712022957847,5.56012813229796e-18,2.16995270892926e-16
"YML087C_mRNA",1.87211635220378,6.74930412415171,74.5289450824289,5.97556841851054e-18,2.31643511310851e-16
"YLR364W_mRNA",3.23486232617596,3.43437493543516,74.0860726105575,7.4784098355456e-18,2.87968634734076e-16
"YJL116C_mRNA",-2.86144082203563,8.79914325464485,73.0374261765044,1.27214478888676e-17,4.86616443749001e-16
"YJL208C_mRNA",1.84695344456516,4.36645054164476,73.0016364888586,1.29542380631768e-17,4.92261046400719e-16
"YNL129W_mRNA",-2.16322033382631,4.43060460214376,72.09225617498,2.05368083969882e-17,7.7529807386277e-16
"YPL223C_mRNA",-2.40210391009063,6.22125740963194,71.735839884905,2.46023130842824e-17,9.22746495940356e-16
"YDR524C-B_mRNA",1.47541505584415,9.18718901772252,71.671278889768,2.54205879847955e-17,9.47285910968896e-16
"YLR237W_mRNA",-1.62553806736461,5.86697270859924,71.5715379413275,2.67385933781718e-17,9.90013559950773e-16
"YDR074W_mRNA",-1.52607555130955,8.19230645685037,70.7729365684543,4.00797593607577e-17,1.47452668832953e-15
"YNR001C_mRNA",1.58293919066582,9.4078981948252,70.536003597521,4.51942663225829e-17,1.6521650777167e-15
"YLL012W_mRNA",-2.02896497129407,4.5889300577287,70.467950142352,4.67805154549037e-17,1.69939784444983e-15
"YDR032C_mRNA",1.61170904800122,6.87769318792469,70.4430065164858,4.7375769606313e-17,1.7102652827879e-15
"YIL071C_mRNA",-1.56400651421267,4.7510876329487,70.256464608153,5.20743455239897e-17,1.86820757606562e-15
"YGL251C_mRNA",-1.82819247594439,4.37204898228923,70.0971562631952,5.6454295620751e-17,2.01283957719418e-15
"YJL159W_mRNA",2.34024394172369,7.76915195444217,70.0776557678232,5.70151506841978e-17,2.0203650941836e-15
"YOL086C_mRNA",-1.64566162648203,8.87514845014377,69.9179823121777,6.18222816914252e-17,2.17735060396141e-15
"YJL079C_mRNA",-1.76285865283203,6.85709379391723,69.8969862866408,6.24838429066726e-17,2.18731319169055e-15
"YOR375C_mRNA",1.76914590023993,8.23637957051424,69.41302416049,7.98595782338392e-17,2.77872845710033e-15
"YER103W_mRNA",2.41184207852855,9.22785849360143,69.3483809811456,8.252033239222e-17,2.85411640657163e-15
"YOR381W_mRNA",-1.92495797762159,4.24776264966539,69.3311719545595,8.32434940368013e-17,2.86199060450336e-15
"YDL238C_mRNA",-1.86433903134529,4.64203286513261,69.2470547626499,8.68705602965174e-17,2.96901985960168e-15
"YPR006C_mRNA",2.02667350386119,5.44476615493538,68.9944621287358,9.87403122099644e-17,3.35484731367503e-15
"YIL072W_mRNA",-2.09828884292925,3.79553054275902,68.6107378871467,1.19949195538061e-16,4.05161727150785e-15
"YKR031C_mRNA",-1.67238208135133,6.88569582987907,68.3687876403079,1.3560707639791e-16,4.5538748446182e-15
"YOR383C_mRNA",-7.2893143296821,1.73622140206634,67.9273795042234,1.69629304636811e-16,5.66346163920357e-15
"YDR070C_mRNA",-2.79554021684193,8.83502370334639,67.4162859264048,2.19825580055048e-16,7.29719856550552e-15
"YNL074C_mRNA",-1.63658641161595,6.22570599527053,67.3680994379937,2.25264500054385e-16,7.4350157275093e-15
"YER065C_mRNA",1.48021977827854,6.55233261252095,67.268300273258,2.36960996300214e-16,7.77662906039794e-15
"YOL002C_mRNA",-1.85435295199777,6.39016116443041,67.2166768921631,2.43247746068247e-16,7.93784735192199e-15
"YPR167C_mRNA",2.14287319511265,6.71301264101244,67.1951673906186,2.4591619089661e-16,7.97984223943158e-15
"YCR011C_mRNA",-1.39067988945951,7.16625290551495,67.0194277053662,2.68844630013691e-16,8.67512057519038e-15
"YHL032C_mRNA",2.1645992986946,6.9834489240248,66.7839912437331,3.02948365267568e-16,9.72127643214151e-15
"YGL205W_mRNA",-2.01592259362473,4.7080854812147,66.4588251385397,3.57279196635011e-16,1.14013516009051e-14
"YFL056C",3.38690284093001,4.58450717420252,66.3861488607568,3.70697883444689e-16,1.17645657954754e-14
"YGR142W_mRNA",4.04650414348266,10.1369800852687,66.1054553561299,4.27431108267746e-16,1.34909403352705e-14
"YIL113W_mRNA",-2.11137017906407,4.52595049089422,65.7479231139777,5.12445419182221e-16,1.60863301151984e-14
"YDR146C_mRNA",3.64256025131399,3.22709659496067,65.335690666025,6.31669224746562e-16,1.97217375250602e-14
"YBR162C_mRNA",2.61720401629492,6.70680778290403,65.1891241185795,6.80440251502584e-16,2.11302306058007e-14
"YLR346C_mRNA",2.42577718184978,3.9579383374831,64.8745664277776,7.9820713177353e-16,2.465478285093e-14
"YER132C_mRNA",-1.45167144345903,6.14541704217802,64.6904096953725,8.76403857182678e-16,2.69261099951444e-14
"YPL135W_mRNA",1.53285738292541,7.40929904924969,64.5121351398968,9.59396414447295e-16,2.93199666129501e-14
"YER052C_mRNA",1.63286508544503,6.83426746474736,64.2382183858276,1.10249244613524e-15,3.33960671288374e-14
"YNL339C_mRNA",-2.83087277945867,6.43733461048866,64.2349253394983,1.1043367073421e-15,3.33960671288374e-14
"YMR184W_mRNA",2.06762010968549,4.89630855002897,64.202384982321,1.12272760532424e-15,3.37753887935041e-14
"YDR322C-A_mRNA",1.45675401056598,7.68765146523342,64.0848614623592,1.19173756602435e-15,3.56238516348531e-14
"YJL190C_mRNA",2.13952718100477,6.05648189312657,64.0769917077855,1.19650748219555e-15,3.56238516348531e-14
"YBR189W_mRNA",1.55844569890045,7.16036853986002,64.0134806900466,1.23570767619679e-15,3.6602295065193e-14
"YHR078W_mRNA",-1.45519794408859,5.48097629852069,63.9013777447003,1.30806141317715e-15,3.85477689924041e-14
"YJR039W_mRNA",-1.70977511852293,5.4350246803636,63.5707026227869,1.54713093499795e-15,4.53615648758789e-14
"YPR123C_mRNA",-1.79526637564157,3.83079670189832,63.2196203845779,1.84897450154888e-15,5.39377612169006e-14
"YPR026W_mRNA",-1.48879395729065,6.46654226875933,63.1052884870341,1.95947298474095e-15,5.68739495470539e-14
"YKL043W_mRNA",-1.42338611880366,7.03177478908504,62.5499567111762,2.59771007003215e-15,7.50218668225286e-14
"YDR354W_mRNA",1.79330181079929,4.43701801698712,61.6715065392602,4.05810402006899e-15,1.16614969253326e-13
"YJR151C_mRNA",-1.78152119396902,5.16087137394568,61.4526240092982,4.53525506751106e-15,1.29681352821504e-13
"YPR124W_mRNA",-1.67012207874735,5.839067959106,61.2120737975998,5.12462930637884e-15,1.4581211267805e-13
"YCL074W",-2.0369125946332,3.10991497567645,60.8826091756937,6.05816542103939e-15,1.71529232705508e-13
"YDR391C_mRNA",-1.79360005811859,4.12118952498731,60.8343567112077,6.20848938952203e-15,1.74927974214045e-13
"YOL059W_mRNA",-1.62211611375124,5.75012953215506,60.7390709060139,6.51638904955538e-15,1.82711957039961e-13
"YHR043C_mRNA",1.85672447478535,6.06179180939192,60.6473671317099,6.8271321280885e-15,1.90500073293909e-13
"YJR096W_mRNA",-1.40685312998329,8.34909738365011,60.6223639176441,6.91439989544145e-15,1.92007566327259e-13
"YFL021W_mRNA",-1.64970951327019,6.28916501384435,60.4197283776711,7.6640978234437e-15,2.11807794393353e-13
"YLR327C_mRNA",3.84193306546647,8.87859222469992,60.3009025539549,8.14100650157105e-15,2.2391644549083e-13
"YKL001C_mRNA",1.7632744207891,6.47019918843183,60.1622384806871,8.73520631411433e-15,2.39121097963623e-13
"YPL075W_mRNA",-1.64410885059662,5.97417336982596,59.9799649478262,9.58278943374899e-15,2.61085810232708e-13
"YOL138C_mRNA",-1.54197514895687,6.25719987901862,59.8526503273307,1.02231591233597e-14,2.77225197636271e-13
"YJR048W_mRNA",1.2991490531521,7.62086812628486,59.0917014878773,1.50492576662943e-14,4.06189309722038e-13
"Q0255_mRNA",6.03982763417561,4.2850465472422,58.934825257447,1.62981939168778e-14,4.37852874715748e-13
"YKL152C_mRNA",-1.42823916675075,9.3811312945784,58.7975582730878,1.74758006159557e-14,4.67315853508149e-13
"YLR466W_mRNA",-4.44207205106929,4.99255202127032,57.8609530109996,2.81316204121703e-14,7.48793730417953e-13
"YNL334C_mRNA",-7.19560434658844,2.32223421696239,57.7287205642377,3.0087743310386e-14,7.9718718055408e-13
"YHR139C_mRNA",-1.93142857107868,3.29111647250719,57.6547621965173,3.12405691913549e-14,8.23952181046875e-13
"YOR391C_mRNA",-1.89362827508816,5.04929521724828,57.5374921760184,3.31597891281252e-14,8.70595190927505e-13
"YPL061W_mRNA",1.49570414610768,7.58311570910912,57.4562713960157,3.45577555512057e-14,9.03192742369972e-13
"YLR152C_mRNA",-1.42911600944729,5.97508686648898,57.0921859309611,4.15854689712744e-14,1.08197148098235e-12
"YER010C_mRNA",-1.50387832148295,4.97847072921115,56.8833694725975,4.62440063273017e-14,1.19778197554482e-12
"YKL164C_mRNA",1.51910659235964,7.11921816187705,56.8567738365555,4.68736614224601e-14,1.20867084096486e-12
"YOL058W_mRNA",1.68167592058644,7.48537643930295,56.5204082751005,5.56181188281483e-14,1.42777890822837e-12
"YJL213W_mRNA",-1.83544392712698,3.27953037192773,56.4961719246455,5.63078894198373e-14,1.43909012959726e-12
"YLR178C_mRNA",-1.80718802811522,8.41179343339128,56.3132700256343,6.17969478346271e-14,1.57241925415333e-12
"YNR021W_mRNA",1.3787548861485,5.04232981397852,56.2671585128851,6.32633335917116e-14,1.60267111765669e-12
"YHR205W_mRNA",-1.59134224487603,6.96861853858902,55.9862574487741,7.29793634466676e-14,1.84073713217446e-12
"YPL271W_mRNA",1.66339840404064,9.21810878624242,55.9296517185083,7.51111274667619e-14,1.88626900977399e-12
"YCL026C-B_mRNA",1.62754428171294,4.26300254903811,55.8390452977027,7.86537946707943e-14,1.96668535938748e-12
"YHR193C_mRNA",1.30619449997719,7.02643258701088,55.808523768913,7.98844325809196e-14,1.98884690770427e-12
"YPR035W_mRNA",-1.70968880691809,8.47156144177057,55.6373861591323,8.71503406990012e-14,2.16043076342245e-12
"YNL052W_mRNA",1.46789305411282,8.94969591505139,55.5350213382509,9.18087287663484e-14,2.26618468954884e-12
"YER062C_mRNA",-1.37594082289158,6.37359199639146,55.3368313221625,1.01547899881909e-13,2.49591774348045e-12
"YDL081C_mRNA",1.28869962275593,6.58775464114556,55.1906371749151,1.09388563089759e-13,2.6772387305358e-12
"YMR315W_mRNA",-1.34187665066227,6.831956211584,55.1499001259753,1.11679342379851e-13,2.72177165226169e-12
"YGL062W_mRNA",1.40049811331329,8.18762190051433,54.8835297211913,1.27888251166482e-13,3.1037081459563e-12
"YMR170C_mRNA",-2.0459751308932,5.83721390436974,54.8161602151493,1.32348042370121e-13,3.19850331686116e-12
"YBL015W_mRNA",1.5640695633118,7.17591342287413,54.7873522648018,1.34302286948005e-13,3.23220837254865e-12
