"","logFC","logCPM","LR","PValue","FDR"
"YCR105W_mRNA",-13.9474986736928,7.96720243812992,607.805478661087,3.35786642777264e-134,1.93950364868148e-130
"YEL071W_mRNA",-12.4112550906654,6.71334424098614,490.649637641491,1.02910231721099e-108,2.97204749210534e-105
"YBR117C_mRNA",4.48640156686349,5.98027886704442,375.091999195551,1.45723037636913e-83,2.80565421796936e-80
"YDR085C_mRNA",3.69341705707822,6.68228273432866,287.666093320416,1.60361617231339e-64,2.31562175282053e-61
"YCR107W_mRNA",-10.8256941639296,5.23315743132105,282.919390089033,1.73548962701248e-63,2.00483761712482e-60
"YPR127W_mRNA",3.31205732128479,7.15388502782664,269.284191018089,1.62523981405381e-60,1.56456419432913e-57
"YEL070W_mRNA",3.67025859517752,6.9725770423174,263.100543358107,3.61981875290417e-59,2.98686758811064e-56
"YBR116C_mRNA",5.45536131120953,5.40916423377772,262.000808775463,6.28628276535803e-59,4.5386961565885e-56
"YDR403W_mRNA",4.19453054586813,5.36723551105836,261.182173563691,9.48053271094002e-59,6.08439521537662e-56
"YMR009W_mRNA",3.55372152816283,6.63077204869506,243.435834772341,7.00748017521297e-55,4.04752054920301e-52
"YCR098C_mRNA",-3.73464857302623,5.72345838982788,225.769421296367,4.98881966813038e-51,2.61958385482919e-48
"YKR075C_mRNA",3.07577708208003,6.87463189886412,225.037433055386,7.2052007783195e-51,3.46810330796445e-48
"YEL072W_mRNA",-9.37836879279267,4.16179023117942,221.79200030216,3.67713582133204e-50,1.63377973107799e-47
"YGR043C_mRNA",3.17800486209102,7.2119720355652,210.810181811158,9.14342026827151e-48,3.77231396210973e-45
"YMR173W-A_mRNA",2.55367665478232,8.47888191069169,197.377809484197,7.79957647599557e-45,3.00335691502336e-42
"YCR106W_mRNA",-9.89023987889578,4.46849824722233,191.393693537722,1.57806013621743e-43,5.69679709174494e-41
"YMR105C_mRNA",3.11069959070442,7.38947668327623,187.721702784361,9.991933176328e-43,3.30980412867191e-40
"YLR269C_mRNA",3.11407719421745,5.52151410094493,187.658493496048,1.03144865505703e-42,3.30980412867191e-40
"YGL157W_mRNA",-3.61867550415851,5.49615376530995,187.493559561344,1.12060231372888e-42,3.40663103373578e-40
"YKL164C_mRNA",2.44549219259524,7.11921816187705,183.836929668365,7.04223520681489e-42,2.03379752772814e-39
"YLR178C_mRNA",3.37875153188777,8.41179343339128,178.684218528029,9.39105743465725e-41,2.58298798774192e-38
"YHL021C_mRNA",2.74873828285781,6.81649908408774,176.557681437005,2.73563068277111e-40,7.18227401076634e-38
"YPL265W_mRNA",-3.78536060765452,7.01007166340409,173.831698709697,1.07730431345148e-39,2.70543900630249e-37
"YJR152W_mRNA",-2.54431435499758,8.99011886709166,169.920386578156,7.7011374776118e-39,1.85340708627857e-36
"YLR092W_mRNA",3.1897065950359,6.97354769834062,167.532109611503,2.5597699986972e-38,5.91409260499002e-36
"YNR074C_mRNA",5.71850839384006,3.12020420662484,166.208067531998,4.98214025936778e-38,1.09604442957344e-35
"YDR070C_mRNA",4.75688746917632,8.83502370334639,166.152451055053,5.12347638477889e-38,1.09604442957344e-35
"YHR087W_mRNA",3.65525233876576,7.26142668767475,159.583986738243,1.39489957033955e-36,2.87747854224329e-34
"YIL045W_mRNA",3.13745321528057,6.97795865829709,157.997878370962,3.09816488018674e-36,6.17068977515814e-34
"YMR175W-A_mRNA",3.52601225816927,4.96994336834212,155.629333226178,1.02015675643888e-35,1.96414180839699e-33
"YML058W-A_mRNA",4.12485874647122,3.58355523794879,152.900838164175,4.02665688011489e-35,7.502571012756e-33
"YMR169C_mRNA",2.6940765987151,5.77729281793088,152.318067312639,5.39896362990291e-35,9.74512935197475e-33
"YGR248W_mRNA",3.00983170102311,6.01007007417537,151.836951231138,6.87799179285824e-35,1.20385698774391e-32
"YGL055W_mRNA",-2.64337899891811,9.87192867824278,146.466256867172,1.02662428567055e-33,1.74405349236267e-31
"YPL056C_mRNA",3.40340175332346,4.95793800241873,146.319272396561,1.1054623327591e-33,1.8243286954333e-31
"YDR343C_mRNA",5.45359818205844,8.05737211749227,146.203275383021,1.17193174283558e-33,1.88029937406064e-31
"YNL173C_mRNA",2.60465749967185,6.04278331939027,146.019985749109,1.28520364644579e-33,2.00630709780294e-31
"YJL152W_mRNA",2.65376219939998,6.8027134864693,142.995455560197,5.89148168276532e-33,8.95505215780329e-31
"YNR071C_mRNA",3.13570961234206,8.79699368786029,139.398913895948,3.60295911542458e-32,5.33607483351087e-30
"YDL204W_mRNA",2.72344710210246,8.2782467820985,139.313183805198,3.76189891102227e-32,5.43218202751615e-30
"YCR102C_mRNA",-3.39623771333019,5.17035542790935,137.636088636554,8.75340403609032e-32,1.23316248079165e-29
"YBR051W_mRNA",3.52110167068008,4.21826800399137,135.583747991082,2.46066971174405e-31,3.38400672738896e-29
"YPL018W_mRNA",2.3415891765093,5.39327182532181,135.404198359602,2.69355398560086e-31,3.61813205135595e-29
"YBR067C_mRNA",-2.47616260884204,5.6253507660367,132.479345274477,1.17523072105392e-30,1.54275741927442e-28
"YDL039C_mRNA",-2.87013555519472,5.104314846744,131.751017507675,1.69612215149761e-30,2.1770670104556e-28
"YLL060C_mRNA",-3.02884077667309,5.04426295973507,130.410473233626,3.33227404352009e-30,4.18417714682001e-28
"YCR012W_mRNA",-2.79799403818887,10.5852898532095,129.505064889725,5.25821159233002e-30,6.46200641644643e-28
"YJL217W_mRNA",8.20377745372575,2.2497314029775,128.707614065702,7.85820846340044e-30,9.45604418429186e-28
"YBR169C_mRNA",2.3483209357006,8.4780078555031,128.147457097973,1.04206066553144e-29,1.22835559267543e-27
"YJL052W_mRNA",-2.61248064251073,12.3891381724707,127.617802590365,1.36079228342225e-29,1.57198724580939e-27
"YMR250W_mRNA",2.26344794063988,6.57756474666676,126.571132208742,2.3058689838168e-29,2.61150965696585e-27
"YLL026W_mRNA",2.86310858492586,11.0229789539243,126.046943012968,3.00295140126461e-29,3.33558601802007e-27
"YKL071W_mRNA",-4.07425650321471,7.17214891391444,125.253141603899,4.47992681832513e-29,4.88227496276338e-27
"YPR002W_mRNA",-2.70444240775376,5.02438346244029,125.130340943403,4.76591694635108e-29,5.09776597817108e-27
"YDR154C_mRNA",2.25584254528212,8.19893965655075,124.806479435562,5.61081803816616e-29,5.89237908880868e-27
"YNL200C_mRNA",2.17156094743289,7.26216320863103,121.638426184124,2.76984980994087e-28,2.85690223253901e-26
"YKL096W_mRNA",2.72329684233898,4.8040936527721,121.089684719763,3.65241558167965e-28,3.70111445610204e-26
"YNL195C_mRNA",2.49118996040551,6.44876709878594,120.515848941887,4.87755442563682e-28,4.8573714418066e-26
"YPR184W_mRNA",2.67968023345922,8.11862298793867,118.226095701007,1.54708470735886e-27,1.51456970672962e-25
"YFL052W_mRNA",-8.79518407904975,3.40951314740153,118.18948238591,1.57590756192552e-27,1.51707367961364e-25
"YEL011W_mRNA",2.63417914931526,8.45605883814217,118.152170965719,1.60583256069088e-27,1.52053915910664e-25
"YFR030W_mRNA",2.43389938002016,8.12218993626157,116.46015047404,3.76876241656491e-27,3.51102769646434e-25
"YJR047C_mRNA",2.8692590420127,3.73818680235426,116.010906230799,4.7268989243291e-27,4.33374098205157e-25
"YKR069W_mRNA",2.27085472660275,5.86052174140403,114.132862648499,1.21863394247579e-26,1.0998171330844e-24
"YJR094C_mRNA",3.2270400011958,3.35555269115913,112.134078299435,3.33945282821444e-26,2.96748915934871e-24
"YLR258W_mRNA",1.88255046219066,7.59342485116945,111.691060054402,4.17561440931739e-26,3.65429527700262e-24
"YNL277W-A_mRNA",3.96913757937508,2.95437234656857,111.622977606758,4.3214991911329e-26,3.72551930268412e-24
"YDR433W_mRNA",3.36822050494684,6.35841353657917,111.565256970173,4.44916693908377e-26,3.77917474119822e-24
"YJL161W_mRNA",2.58025902116624,4.21347785139927,108.663811373941,1.92283541813376e-25,1.60960831523777e-23
"YHR176W_mRNA",2.32852665858652,5.76054930122134,106.87933656069,4.73116025568705e-25,3.90388309097835e-23
"YHR097C_mRNA",2.4049468022745,5.85385698445367,106.47646709431,5.79769027112187e-25,4.71654352197182e-23
"YAL038W_mRNA",-2.03328495602244,9.30398793426662,106.409731238327,5.99625667703337e-25,4.81033035646455e-23
"YLR270W_mRNA",1.77736955051528,6.99503555139584,106.369188604612,6.12019414259163e-25,4.84249881748072e-23
"YNL144C_mRNA",2.11574917197019,6.83367754765447,104.540778837492,1.53991287822052e-24,1.20196443035158e-22
"YER067C-A_mRNA",3.32668072937198,8.63909708317058,104.460551861953,1.60354398572187e-24,1.2349426748706e-22
"YOL159C_mRNA",6.24302075266076,2.0950302970899,103.842703479307,2.1903296763353e-24,1.66465055401483e-22
"YFL068W_mRNA",-8.0793275882741,4.94985342711242,102.758842742277,3.78532461734927e-24,2.83948506361161e-22
"YBR286W_mRNA",1.86501152021251,8.73168414806681,102.622990507967,4.05401168214548e-24,3.00204762513747e-22
"YML116W-A_mRNA",2.37920413847744,4.78012367177391,102.51267688574,4.28616113335422e-24,3.13378059572835e-22
"YCR091W_mRNA",2.4737039881259,5.20185192549491,101.068134841598,8.88731758878809e-24,6.416643299105e-22
"YKR058W_mRNA",2.98080259776778,6.11932782721848,99.8777587698676,1.62099425039191e-23,1.15590898645231e-21
"YHR174W_mRNA",-2.17879938581843,8.20508408368089,99.1010881598461,2.39936354100932e-23,1.69008826986217e-21
"YPL280W_mRNA",-8.00685921227036,3.39565177028817,98.9194571004228,2.62982845553874e-23,1.83010712761346e-21
"YBR214W_mRNA",2.06397097610697,6.28722924281624,98.7751787518026,2.82857634305082e-23,1.94498297112637e-21
"YBR201C-A_mRNA",2.169564648596,5.9996835652908,98.6835267865235,2.96256280828851e-23,2.01314856243228e-21
"YGR060W_mRNA",-1.85044530300052,7.63450019593452,98.3160202115758,3.5666879817398e-23,2.39548718401501e-21
"YJL158C_mRNA",1.7957308628964,6.549394528841,98.0674117791813,4.0437926136471e-23,2.68470645246272e-21
"YKL032C_mRNA",2.38216538134654,5.89001598656814,97.6871350474018,4.89995586820577e-23,3.21562576035277e-21
"YNL014W_mRNA",2.38683699794912,5.7553944528087,97.6650850849227,4.95482501162391e-23,3.21562576035277e-21
"YFL054C_mRNA",-8.07293460545066,2.98602201507255,96.3430346583527,9.66071645677467e-23,6.20003313937005e-21
"YPR026W_mRNA",1.84617581007086,6.46654226875933,96.0073210038294,1.14459439320446e-22,7.26502990675712e-21
"YLR056W_mRNA",-2.66285331861483,7.04165540937331,95.1629218796289,1.75343898846258e-22,1.10085473884346e-20
"YOR019W_mRNA",2.85187633279074,5.00462929264816,95.0134461403388,1.89096470818906e-22,1.17443141446237e-20
"YLR109W_mRNA",2.25250569815302,7.29466924495813,94.5366706308992,2.40593766393412e-22,1.47837190924292e-20
"YOR315W_mRNA",2.66363654468432,3.22468920306065,94.1147757926588,2.97748331775373e-22,1.81030985719427e-20
"YFL056C",-4.60612454783626,4.58450717420252,93.800848222564,3.48922266703265e-22,2.09934897133131e-20
"YGR244C_mRNA",-1.98852380432008,7.54262299156471,93.3936709628035,4.28619157672784e-22,2.55227242754433e-20
"YHR180W_mRNA",-8.13976738054325,3.45877000290817,93.2088514869544,4.70571911459755e-22,2.77349322509341e-20
"YBR294W_mRNA",-2.35998150381195,5.98257366773787,92.2442199328722,7.66135859457413e-22,4.46989972144042e-20
"YBR054W_mRNA",-1.81550035770206,10.1366758500052,91.4535533340552,1.14242447731276e-21,6.59864378095848e-20
"YMR280C_mRNA",1.74352469110764,7.27665681296683,91.4046458744461,1.17101205047023e-21,6.69679762724361e-20
"YBR068C_mRNA",-2.21390031062008,5.91670181172044,90.9437111106238,1.47817896385882e-21,8.37055068161621e-20
"YIR019C_mRNA",2.32140581963048,11.9237104571137,90.6577839161842,1.70798798970763e-21,9.57799866849636e-20
"YIL119C_mRNA",2.75242146929032,7.22391925289046,90.2978363482727,2.04876521636186e-21,1.13785268170251e-19
"YOL159C-A_mRNA",6.13311569329232,1.99415701392017,90.1555260053174,2.20155624036654e-21,1.21106560422449e-19
"YHL016C_mRNA",-1.99853928294587,6.2771050602793,90.1135620736507,2.24874963283412e-21,1.22535640370282e-19
"YHL008C_mRNA",3.01264104642443,4.33214060623463,89.0815505872075,3.78867887830438e-21,2.04517843000805e-19
"YNL013C_mRNA",3.45444552792723,4.14745412057133,88.3782955853887,5.40607392903522e-21,2.89124842723217e-19
"YER033C_mRNA",2.31266095878314,6.05594830670024,88.0586501090163,6.3542165229006e-21,3.36715180149302e-19
"YDL059C_mRNA",2.34702207302701,5.666973459127,87.2388857941445,9.61742091639987e-21,5.05002029210233e-19
"YGR234W_mRNA",-1.9538363313769,9.4251963812688,86.3487845981314,1.50841205818083e-20,7.84917842166888e-19
"YBL100W-C_mRNA",7.51183622076196,1.67449537657736,85.7634499786227,2.02800162848106e-20,1.04586941125952e-18
"YIR016W_mRNA",2.07912951893473,4.77736706395836,85.4819186912508,2.33830012426943e-20,1.19522314316639e-18
"YKL091C_mRNA",1.92785713835612,5.35064657698296,85.1318330829177,2.7912051084851e-20,1.41421058829912e-18
"YJR155W_mRNA",-2.60823186745193,5.60545491961745,84.8748773335657,3.17856274400514e-20,1.59646768777163e-18
"YMR058W_mRNA",-2.53639926912881,4.8775517291139,84.606579198183,3.64051777766605e-20,1.81272678308613e-18
"YNL194C_mRNA",2.18435970174503,5.60781123091407,83.7506496635351,5.61286088200399e-20,2.77093029525257e-18
"YPL240C_mRNA",3.19622697135332,11.368745998185,83.5247689738073,6.29226269224331e-20,3.080009263593e-18
"YMR246W_mRNA",-2.89968850538872,6.22839498112036,83.3936988144713,6.72359693279091e-20,3.26348704905885e-18
"YDR526C_mRNA",2.94069078734863,3.61820777611577,83.3351303712256,6.92578087894081e-20,3.33360919639684e-18
"YPL230W_mRNA",2.26802304155543,5.56710717759062,83.3022227799364,7.04203791849413e-20,3.36155462952249e-18
"YPL273W_mRNA",-2.47307527062851,4.72249742150076,83.0871727136466,7.85135192893281e-20,3.71716465094393e-18
"YIL107C_mRNA",1.82579792860862,7.05488031606768,82.1019733980008,1.29243502739664e-19,6.06919082783984e-18
"YKL001C_mRNA",1.81866886208879,6.47019918843183,81.896585937652,1.43396785736163e-19,6.67951479364578e-18
"YOR178C_mRNA",1.52463763996013,8.65250352391493,81.8237421214149,1.48780503564737e-19,6.87484950871936e-18
"YNR014W_mRNA",2.1300601046311,4.38583439816096,80.9322578848324,2.33589351617731e-19,1.07080324995557e-17
"YNL052W_mRNA",-1.79536164204539,8.94969591505139,80.6965161369929,2.63185743816888e-19,1.19697705219397e-17
"YHR179W_mRNA",-1.84603252597083,8.02048852499312,80.4597898721252,2.96681064983081e-19,1.33877330573615e-17
"YIL136W_mRNA",2.25980720642643,8.35128206891426,79.6205530946299,4.53681424707524e-19,2.03136737140361e-17
"YML128C_mRNA",1.5505415221154,7.6506466364692,78.8924345170631,6.55854380424268e-19,2.91401146256198e-17
"YKL066W_mRNA",1.99743116486484,6.31255505274097,78.643140134805,7.44066636106706e-19,3.28070907645216e-17
"YML116W_mRNA",-2.2726608688023,5.14029773838678,78.2741144742639,8.96894913067547e-19,3.92459471051375e-17
"YBR050C_mRNA",2.66975050983133,5.24248243384624,77.5934443344162,1.26589579156139e-18,5.49760458049517e-17
"YFR022W_mRNA",2.01715625109761,4.79304311404548,77.5367780869638,1.30273975346527e-18,5.61539165374285e-17
"YKL065W-A_mRNA",3.29970099599021,3.12416554203029,77.3114003537697,1.46020745189097e-18,6.24752462379427e-17
"YMR118C_mRNA",1.953707948121,5.72529134076072,77.2244528404844,1.52592564731288e-18,6.4708302636522e-17
"YNL336W_mRNA",-1.99193642449412,5.22281368197762,77.2129925259912,1.5348056546405e-18,6.4708302636522e-17
"YIR031C_mRNA",-2.61994945194276,5.78831889721731,76.0656920756662,2.74383203253523e-18,1.1484328855017e-16
"YKL129C_mRNA",1.82956936217137,6.40265081447761,75.8664739144746,3.03509692927559e-18,1.2612028678774e-16
"YAR015W_mRNA",-1.85155948729426,5.5518931098647,75.291920178817,4.06017770087569e-18,1.67511331430414e-16
"YFR052C-A_mRNA",2.68858055066426,8.49544979103968,75.2225910355128,4.20527810692464e-18,1.72267279046785e-16
"YPL090C_mRNA",-2.69329635329689,6.32246024631485,75.1175909324678,4.43497262072099e-18,1.80397196178059e-16
"YGR236C_mRNA",3.0648120550531,7.23601180782446,74.9872973444908,4.7375234881648e-18,1.91356193479999e-16
"YGL253W_mRNA",-2.53736828303977,6.59885980946613,74.8131106134685,5.17449385151354e-18,2.07554697821821e-16
"YER038C_mRNA",2.10561194845334,4.81607489691897,74.2919362772362,6.73781726419848e-18,2.68397465641451e-16
"YKL147C_mRNA",2.11148547535961,4.23173484901748,74.2621596722041,6.84021869294888e-18,2.7061029568817e-16
"YLR356W_mRNA",1.79031061696913,5.40578378199115,73.9978682336147,7.82014352240042e-18,3.07273122349556e-16
"YGL074C_mRNA",2.23522495528128,4.22923703658944,73.7076826188589,9.05856226815377e-18,3.53528754465244e-16
"YDR258C_mRNA",2.26416719035496,10.3499144089727,73.3328178562017,1.09531506430758e-17,4.24599987345005e-16
"YOR285W_mRNA",1.83072443876534,7.69984700847806,73.2822831955047,1.12372070587064e-17,4.32707386473923e-16
"YLR439W_mRNA",1.69474191716993,4.4552961893655,73.1087465816854,1.22699562616573e-17,4.69346141505513e-16
"YCR092C_mRNA",1.80058844630514,4.78912187327733,72.6924367648349,1.51513629167467e-17,5.75751790836375e-16
"YPR103W_mRNA",1.53332337576196,7.22034320379714,72.0857986571852,2.06041227819347e-17,7.77839301885327e-16
"YCR005C_mRNA",-2.55130943783377,6.04066635347999,72.0170699204223,2.13343851554283e-17,8.00177978297104e-16
"YDR358W_mRNA",1.68680298672597,6.08013278603037,71.9218368378937,2.23892522944235e-17,8.34324653242516e-16
"YKL165C_mRNA",-1.92421625571157,5.69556354635072,71.9002309987487,2.26357443918082e-17,8.38102946199258e-16
"YDR400W_mRNA",-2.30823409899828,4.39243791813793,71.6091515720904,2.62337126005879e-17,9.65133273764303e-16
"YDR273W_mRNA",3.0870025952721,5.48507665592981,71.5787349757711,2.66412426077281e-17,9.73922894317961e-16
"YKL182W_mRNA",-2.59428867163972,9.64966924649889,71.3016541480141,3.06578674644781e-17,1.11370970109953e-15
"YER054C_mRNA",2.36711403056508,6.68643101984703,71.2664418668553,3.12099188076965e-17,1.12667806895784e-15
"YMR030W_mRNA",3.17534106032338,6.06624404961389,71.101591567227,3.39296262576301e-17,1.21725168487001e-15
"YNL276C_mRNA",2.28268344328005,5.72207336674441,70.9730718953533,3.62133976677116e-17,1.29116410449816e-15
"YDL022W_mRNA",1.56945398675011,7.18326140730235,70.8828305914918,3.79082649703366e-17,1.34330146299794e-15
"YKR011C_mRNA",2.16875232581426,6.75431187390443,70.7859530543222,3.98161930650301e-17,1.40230689721716e-15
"YKL204W_mRNA",1.98174219175172,5.17835328016618,70.6712480434542,4.21998058008209e-17,1.47724895942752e-15
"YNR043W_mRNA",-1.9855875384412,5.51474831360627,70.3967045381666,4.85008788484891e-17,1.68759684475225e-15
"YFL053W_mRNA",-7.35951349511147,2.02801899705475,69.6753193931681,6.99154800572059e-17,2.41815456772707e-15
"YGR157W_mRNA",-2.50917241835837,7.1318828044133,68.9573817106879,1.00614362315071e-16,3.45921759959433e-15
"YDL223C_mRNA",1.72004333146602,8.61786490190476,68.7194390102906,1.13516445994164e-16,3.8797100122029e-15
"YDL243C_mRNA",-2.03493382322851,8.02054338645373,67.9557911323315,1.67202614567099e-16,5.68095471611509e-15
"YKL085W_mRNA",1.83474602937389,9.55918152736113,67.8689415855956,1.7473192769023e-16,5.90205622420334e-15
"YPR030W_mRNA",1.77145038088273,6.7993692944655,67.759349576715,1.84718815391826e-16,6.2031155680418e-15
"YBR126W-B_mRNA",1.95975509599044,4.48435920224332,67.712928332415,1.89119406131163e-16,6.31418317811329e-15
"YDR461C-A_mRNA",2.1499856229667,4.64567450512737,66.79701766266,3.00953081027393e-16,9.99025859778287e-15
"YPR167C_mRNA",1.91280205290778,6.71301264101244,66.6365463267485,3.2647685633109e-16,1.07756018409622e-14
"YBR113W_mRNA",2.82271371751257,4.40399681193595,66.5219892423766,3.46012125371891e-16,1.13554888417502e-14
"YDR342C_mRNA",2.07262045272148,9.3377447537664,66.3057718239002,3.8612634794282e-16,1.26003716707216e-14
"YBR114W_mRNA",1.49747671999596,5.91091862112803,65.2258478305201,6.67877391116996e-16,2.1672246129729e-14
"YGL222C_mRNA",1.7640682828736,5.54256765661972,64.7477476736798,8.51268662777708e-16,2.7468870369855e-14
"YBR126C_mRNA",1.42183371787136,7.79222356361023,64.2365677701331,1.10341648326407e-15,3.54074089296293e-14
"YOR248W_mRNA",1.6065430692951,5.00119925598513,64.1178035281314,1.17197674701729e-15,3.73996557501208e-14
"YKL043W_mRNA",1.44662394557306,7.03177478908504,63.6857874970922,1.45933643242049e-15,4.63138858992348e-14
"YOR181W_mRNA",1.96434301884969,3.62151135976467,63.3780765825926,1.70606261767525e-15,5.38481840420342e-14
"YPL119C-A_mRNA",2.63680111528948,3.16403924072914,63.0520737876006,2.013133153213e-15,6.31948755052082e-14
"YJL020C_mRNA",2.29808498326297,7.59755004755753,63.0402626979342,2.02524108175471e-15,6.32313107471094e-14
"YMR241W_mRNA",-2.06963924690716,6.37066084100946,62.9047154675207,2.16952198124091e-15,6.73718223852015e-14
"YDR430C_mRNA",1.5224184298071,5.62431247979719,62.7108497156394,2.3939325386062e-15,7.37926892330671e-14
"YDR463W_mRNA",1.93683827062743,6.3841946520767,62.7043551779172,2.40183960800149e-15,7.37926892330671e-14
"YIL036W_mRNA",1.82831795431399,5.45239111684656,62.3264416464183,2.90991689826089e-15,8.89295238325656e-14
"YLL020C_mRNA",1.84840016930448,5.72400316598394,62.1680300574448,3.15366357960338e-15,9.58713728199428e-14
"YER103W_mRNA",2.21973813315109,9.22785849360143,61.932637368617,3.55409774154295e-15,1.07478892958911e-13
"Q0105_mRNA",-2.26244065712123,10.7817265075848,61.8070691130873,3.78811944899656e-15,1.13959260090647e-13
"YDR492W_mRNA",-1.6644277563574,6.73147335638259,61.5909001449486,4.22767980842765e-15,1.26523723178643e-13
"YPL004C_mRNA",1.46114041413668,7.95827615449131,61.2981898817747,4.90531099286118e-15,1.46046785024568e-13
"YOR350C_mRNA",-1.5168230881399,5.98296226222034,61.0021897010121,5.70113623830809e-15,1.68870579038295e-13
"YLR177W_mRNA",1.70584575143883,6.58074475739374,60.7677672189159,6.42208782633294e-15,1.89254996351526e-13
"YOR264W_mRNA",1.59623884444035,4.10468991710579,60.6226021286839,6.91356323321397e-15,2.02704270228649e-13
"YOR298W_mRNA",1.90095732901078,4.49846622977831,60.5799369773398,7.06504226721986e-15,2.06099414825565e-13
"YER037W_mRNA",1.59132571340431,6.78287607408692,60.5178125274545,7.29156747581639e-15,2.11638662011635e-13
"YEL039C_mRNA",3.01267878782409,8.96793622456464,60.5036875219557,7.34407734553432e-15,2.12096953739031e-13
"YDR033W_mRNA",-1.87411500529564,9.03151314340344,60.2199588856528,8.48276648574781e-15,2.43763478714823e-13
"YCL012C_mRNA",1.95045823678234,4.7584624553365,60.042395159876,9.2836009645117e-15,2.65455837480295e-13
"YMR015C_mRNA",-2.26123513100573,7.76557182342117,59.871482229296,1.0125806529337e-14,2.88111618292861e-13
"Q0297_mRNA",-2.46811814063103,4.86338740282173,59.6842246639997,1.11365650123044e-14,3.1531764466211e-13
"YHR140W_mRNA",1.69508544842765,4.87485365088554,59.41451115415,1.27723778700683e-14,3.5986953452446e-13
"YDL079C_mRNA",1.95664249616892,6.17834440474684,59.3178620874551,1.34153294088334e-14,3.74505369219526e-13
"YLL040C_mRNA",1.44637652849767,8.73578089606329,59.316956451524,1.34215047486915e-14,3.74505369219526e-13
"YBR059C_mRNA",1.37565373716241,6.85629807152207,59.1922320857467,1.42997210701752e-14,3.97092254333326e-13
"YFL060C_mRNA",-8.15858652669931,2.56781953205446,59.0900517702527,1.50618799707365e-14,4.16255591918536e-13
"YDR388W_mRNA",1.72809239996523,6.62622456006769,58.4572381509646,2.07757840680363e-14,5.71432994176084e-13
"YMR086C-A_mRNA",2.07291459407149,4.2022532466663,58.3246422369743,2.22242832099331e-14,6.08376586827364e-13
"YJL172W_mRNA",-2.0206585081507,8.09002717611932,58.2337079788081,2.32756579553251e-14,6.34151888443196e-13
"YFR017C_mRNA",2.0164252199132,6.90941446561759,58.154567292016,2.42310974022753e-14,6.57083655378131e-13
"YEL066W_mRNA",-2.00020198775739,5.41946788658497,57.9658026363096,2.66714323752573e-14,7.19879408408813e-13
"YJL089W_mRNA",1.49470852458068,5.77886483231576,57.813719146194,2.88152988840429e-14,7.74126355135961e-13
"YIL030W-A_mRNA",2.35823014741328,4.25447327983875,57.5610864514084,3.27643952484395e-14,8.76144198865678e-13
"YMR291W_mRNA",1.48072654736835,6.27566149943634,57.3131430400947,3.71663274036837e-14,9.89275147851047e-13
"YKR039W_mRNA",-1.47758153435181,9.51725852259253,57.2367615231963,3.86381160612222e-14,1.02129635051507e-12
"YMR081C_mRNA",1.84810734517345,7.06532924017626,57.2324468227041,3.87229745087952e-14,1.02129635051507e-12
"YLL046C_mRNA",2.92748110284298,3.5957030597638,57.1782271546515,3.98053584184301e-14,1.04507159193115e-12
"YLR079W_mRNA",2.22477093083819,5.30218107365229,56.710976868867,5.04809743237469e-14,1.31935795336634e-12
"YJL212C_mRNA",-2.19923530697864,6.64043088427745,56.0925650352313,6.91380742521596e-14,1.79883566162376e-12
"YDR135C_mRNA",-2.071721459065,7.81864761493634,55.867178907074,7.75362462446912e-14,2.00829308658895e-12
"YHL048W_mRNA",-1.50174189364587,5.41375536163125,55.6872493896914,8.49675968742519e-14,2.19095017654321e-12
"YPL185W_mRNA",1.8427279253856,4.96848788933638,55.529006716435,9.20900634120862e-14,2.36405425008093e-12
"YCL025C_mRNA",-2.35512267871836,8.20237802054645,55.3998243555983,9.83452395900471e-14,2.51346063660226e-12
"YAR003W_mRNA",-2.29540579397412,4.25841034056462,55.3555816043307,1.00583849873004e-13,2.55934941350867e-12
"YDR230W_mRNA",2.02054258868661,6.50322322888121,55.310410912044,1.02922023839384e-13,2.60060805418292e-12
"YIL009W_mRNA",-2.00078535686801,4.85559781514234,55.3069037430007,1.03105824862862e-13,2.60060805418292e-12
"YDR253C_mRNA",3.73104873213744,6.3398229190782,55.1685305648154,1.10625794410802e-13,2.77815038485563e-12
"YGL229C_mRNA",1.64124358914722,4.74684505208679,55.0716004352349,1.16218061941867e-13,2.90595465703993e-12
"YDL110C_mRNA",1.68377611717184,7.68653058870095,54.8429248486067,1.30557916646133e-13,3.25044192477613e-12
"YMR021C_mRNA",-1.57959673161402,4.90129012111711,54.6491563138317,1.44086163358683e-13,3.57185270197319e-12
"YJR161C_mRNA",-1.63365470274947,7.4990603437881,54.6223847179374,1.46062415393586e-13,3.60536970646731e-12
"YMR175W_mRNA",3.56880163071544,9.38536059386163,54.5058429724083,1.54986321875613e-13,3.80270368059326e-12
"YMR141C_mRNA",2.34746166657993,4.29076812602658,54.5009382375412,1.55373626838644e-13,3.80270368059326e-12
"YOR015W_mRNA",1.81266550959146,5.32274100900066,54.4722910422316,1.57655193052157e-13,3.84226327033443e-12
"YOR190W_mRNA",-2.05636892351573,3.90195013510691,54.4435254428861,1.59979922285252e-13,3.88253794588074e-12
"YJL077C_mRNA",2.39114222800664,4.16591567952318,54.4233439031705,1.61631364001172e-13,3.90620401033796e-12
"YOR173W_mRNA",1.44549039923128,6.99094772685121,54.3969214077453,1.63819312507131e-13,3.94258478767161e-12
"YDR417C_mRNA",-1.85240043046823,6.09065118320023,54.0480755145404,1.95643639420884e-13,4.68895295143164e-12
